Provider,,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price_per_month,internal_egress,external_egress,CPU ,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Google,S129,1100.686088,0.285088,0.033,0,0.368,0,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S130,1100.312274,0.179592,0.033,0,0.012002,0.08768,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S131,1100.331192,0.179592,0.1416,0.01,0,0,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S132,1100.725552,0.128272,0.1416,0,0.368,0.08768,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S133,1100.281874,0.128272,0.1416,0,0.012002,0,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S134,1110.599616,0.345336,0.0666,0.1,0,0.08768,10,1100,1000,10000,8,32,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S135,1110.791152,0.168872,0.0666,0.1,0.368,0.08768,10,1100,1000,10000,8,32,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S136,1110.388946,0.120632,0.0666,0.1,0.014034,0.08768,10,1100,1000,10000,8,32,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S137,1110.551088,0.080408,0.283,0.1,0,0.08768,10,1100,1000,10000,8,32,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S138,4103.587064,1.381344,0.283,0.1,1.472,0.35072,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S139,4101.458842,0.675488,0.283,0.1,0.049634,0.35072,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S140,4100.931624,0.414304,0.0666,0.1,0,0.35072,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S141,4102.403624,0.414304,0.0666,0.1,1.472,0.35072,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S142,4100.630538,0.414304,0.0666,0.1,0.049634,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S143,4100.797304,0.414304,0.283,0.1,0,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S144,4102.269304,0.414304,0.283,0.1,1.472,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S145,4100.846938,0.414304,0.283,0.1,0.049634,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S146,4101.62157,1.4549696,0.0666,0.1,0,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S147,4102.260104,0.621504,0.0666,0.1,1.472,0,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S148,4101.50373,0.870176,0.1332,0.1,0.049634,0.35072,100,4000,10000,50000,32,128,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S149,121.300206,0.067006,0.1332,0.1,0,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Google,S150,121.367418,0.042218,0.1332,0.1,0.092,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S151,121.267345,0.030158,0.1332,0.1,0.003987,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S152,121.253302,0.020102,0.1332,0.1,0,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,US,yes,yes,yes,yes
Google,S153,121.551212,0.134012,0.1332,0.1,0.184,0,1,120,100,1000,4,16,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S154,121.325213,0.084436,0.1332,0.1,0.007577,0,1,120,100,1000,4,16,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S155,121.301093,0.060316,0.1332,0.1,0.007577,0,1,120,100,1000,4,16,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S156,121.280981,0.040204,0.1332,0.1,0.007577,0,1,120,100,1000,4,16,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S157,121.421557,0.18078,0.1332,0.1,0.007577,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S158,121.354685,0.113908,0.1332,0.1,0.007577,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S159,121.322149,0.081372,0.1332,0.1,0.007577,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S160,121.297045,0.054236,0.1332,0.1,0.009609,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S161,1110.760754,0.51352,0.1332,0.1,0.014034,0,10,1100,1000,10000,8,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,US,yes,yes,yes,yes
Google,S162,1111.09085,0.410816,0.566,0.1,0.014034,0,10,1100,1000,10000,8,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,US,yes,yes,yes,yes
Google,S163,1110.962471,0.2824368,0.566,0.1,0.014034,0,10,1100,1000,10000,8,32,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,US,yes,yes,yes,yes
Google,S164,1111.024408,0.080408,0.566,0.01,0.368,0,10,1100,1000,10000,8,32,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,US,yes,yes,yes,yes
Google,S165,1112.5044,1.02704,0.566,0,0.736,0.17536,10,1100,1000,10000,16,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S166,1112.256932,0.821632,0.566,0,0.736,0.1333,10,1100,1000,10000,16,64,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S167,1112.000174,0.5648736,0.566,0,0.736,0.1333,10,1100,1000,10000,16,64,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S168,1110.763007,0.160816,0.566,0.01,0.026191,0,10,1100,1000,10000,16,64,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,US,yes,yes,yes,yes
Google,S169,4103.020434,2.05408,0.566,0,0.049634,0.35072,100,4000,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,US,yes,yes,yes,yes
Google,S170,4103.944264,1.643264,0.566,0,1.472,0.263,100,4000,10000,50000,32,128,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S171,4103.430747,1.1297472,0.566,0,1.472,0.263,100,4000,10000,50000,32,128,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,US,yes,yes,yes,yes
Google,S172,4102.369632,0.321632,0.566,0.01,1.472,0,100,4000,10000,50000,32,128,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,US,yes,yes,yes,yes
Google,S173,121.8596088,0.1796888,0.566,0,0.092,0.02192,1,120,100,1000,2,8,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,Asia,yes,yes,yes,yes
Google,S174,121.9017512,0.1437512,0.566,0.1,0.092,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S175,121.8568292,0.0988292,0.566,0.1,0.092,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S176,121.778102,0.020102,0.566,0.1,0.092,0,1,120,100,1000,2,8,1000,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S177,122.3195552,0.4695552,0.566,0.1,0.184,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S178,122.2256448,0.3756448,0.566,0.1,0.184,0,1,120,100,1000,4,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S179,121.5822568,0.2582568,0.04,0.1,0.184,0,1,120,100,1000,4,32,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S180,121.364204,0.040204,0.04,0.1,0.184,0,1,120,100,1000,4,32,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,yes,Asia,yes,yes,yes,yes
Google,S181,1110.872789,0.7187552,0.04,0.1,0.014034,0,10,1100,1000,10000,8,32,300,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S182,1110.729039,0.5750048,0.04,0.1,0.014034,0,10,1100,1000,10000,8,32,300,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S183,1110.549351,0.3953168,0.04,0.1,0.014034,0,10,1100,1000,10000,8,32,300,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S184,1110.234442,0.080408,0.04,0.1,0.014034,0,10,1100,1000,10000,8,32,300,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,yes,Asia,yes,yes,yes,yes
Google,S185,121.4212182,0.2039312,0.1133,0.1,0.003987,0,1,120,100,1000,2,8,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S186,121.3429132,0.1256262,0.1133,0.1,0.003987,0,1,120,100,1000,2,8,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S187,121.329449,0.112162,0.1133,0.1,0.003987,0,1,120,100,1000,2,8,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S189,121.6287394,0.4078624,0.1133,0.1,0.007577,0,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S190,121.4721294,0.2512524,0.1133,0.1,0.007577,0,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S191,121.445201,0.224324,0.1133,0.1,0.007577,0,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,South America,yes,yes,yes,yes
Google,S193,1111.030739,0.8157248,0.1133,0,0.014034,0.08768,10,1100,1000,10000,8,32,200,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S194,1110.695439,0.5025048,0.1133,0,0.014034,0.0656,10,1100,1000,10000,8,32,200,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S195,1110.641582,0.448648,0.1133,0,0.014034,0.0656,10,1100,1000,10000,8,32,200,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,yes,South America,yes,yes,yes,yes
Google,S196,1110.268276,0.127642,0.0266,0.1,0.014034,0,10,1100,1000,10000,8,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,yes,South America,yes,yes,yes,yes
Google,S197,1111.079095,0.850944,0.0266,0,0.026191,0.17536,10,1100,1000,10000,16,64,200,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S198,1110.720071,0.53608,0.0266,0,0.026191,0.1312,10,1100,1000,10000,16,64,200,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S199,1110.566903,0.382912,0.0266,0,0.026191,0.1312,10,1100,1000,10000,16,64,200,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S200,1110.318074,0.255283,0.0266,0.01,0.026191,0,10,1100,1000,10000,16,64,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,South America,yes,yes,yes,yes
Google,S201,4103.551208,1.701888,0.0266,0,1.472,0.35072,100,4000,10000,50000,32,128,200,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S202,4102.83316,1.07216,0.0266,0,1.472,0.2624,100,4000,10000,50000,32,128,200,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S203,4102.526824,0.765824,0.0266,0,1.472,0.2624,100,4000,10000,50000,32,128,200,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Google,S204,4102.019166,0.510566,0.0266,0.01,1.472,0,100,4000,10000,50000,32,128,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,South America,yes,yes,yes,yes
IBM,CKS1,0.37,0.37,0,0,0,0,,,,,8,32,100,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
IBM,CKS2,0.38,0.38,0,0,0,0,,,,,8,32,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS3,0.54,0.54,0,0,0,0,,,,,8,32,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS4,900.72,0.52,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS5,900.96,0.76,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS6,900.72,0.52,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS7,900.96,0.76,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS8,1100.72,0.52,0,0.2,0,0,0,1100,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS9,1100.96,0.76,0,0.2,0,0,0,1100,1000,10000,8,32,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS10,90.31,0.11,0,0.2,0,0,0,90,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS11,90.54,0.34,0,0.2,0,0,0,90,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS12,90.31,0.11,0,0.2,0,0,0,90,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS13,90.54,0.34,0,0.2,0,0,0,90,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS14,110.31,0.11,0,0.2,0,0,0,110,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS15,110.54,0.34,0,0.2,0,0,0,110,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS16,91.431,1.231,0,0.2,0,0,0,90,100,1000,4,32,2000,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS17,4501.805,1.605,0,0.2,0,0,0,4500,10000,50000,20,64,2000,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS18,900.85,0.65,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS19,901.11,0.91,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS20,1101.66,1.46,0,0.2,0,0,0,1100,1000,10000,16,128,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS21,1101.55,1.35,0,0.2,0,0,0,1100,1000,10000,16,128,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS22,901.01,0.81,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS23,901.26,1.06,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS24,901.18,0.98,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS25,901.55,1.35,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS26,4501.37,1.17,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS27,4501.76,1.56,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS28,4501.62,1.42,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS29,4502.01,1.81,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS30,0.33,0.33,0,0,0,0,,,,,8,16,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS31,0.38,0.38,0,0,0,0,,,,,8,32,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
IBM,CKS32,0.46,0.46,0,0,0,0,,,,,8,34,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS33,0.11,0.11,0,0,0,0,,,,,2,4,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS34,0.34,0.34,0,0,0,0,,,,,2,4,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS35,1.231,1.231,0,0,0,0,,,,,4,32,2000,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS36,1.605,1.605,0,0,0,0,,,,,20,64,2000,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS37,0.65,0.65,0,0,0,0,,,,,16,16,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS38,0.91,0.91,0,0,0,0,,,,,16,16,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS39,1.46,1.46,0,0,0,0,,,,,16,128,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS40,1.35,1.35,0,0,0,0,,,,,16,128,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
IBM,CKS41,0.81,0.81,0,0,0,0,,,,,16,32,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS42,1.06,1.06,0,0,0,0,,,,,16,32,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS43,0.98,0.98,0,0,0,0,,,,,16,64,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS44,1.35,1.35,0,0,0,0,,,,,16,64,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS45,1.17,1.17,0,0,0,0,,,,,32,32,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS46,1.56,1.56,0,0,0,0,,,,,32,32,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS47,1.42,1.42,0,0,0,0,,,,,32,64,100,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS48,1.81,1.81,0,0,0,0,,,,,32,64,100,no,no,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS49,901.66,1.46,0,0.2,0,0,0,900,1000,10000,16,128,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS50,902.1,1.9,0,0.2,0,0,0,900,1000,10000,16,128,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS51,4501.99,1.79,0,0.2,0,0,0,4500,10000,50000,32,128,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
IBM,CKS52,4502.41,2.21,0,0.2,0,0,0,4500,10000,50000,32,128,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
IBM,RH1,2.6,2.6,0,0,0,0,,,,,32,32,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH2,2.9,2.9,0,0,0,0,,,,,32,32,100,no,no,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH3,2.87,2.87,0,0,0,0,,,,,32,64,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH4,3.12,3.12,0,0,0,0,,,,,32,64,100,no,no,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH5,3.24,3.24,0,0,0,0,,,,,32,128,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH6,3.47,3.47,0,0,0,0,,,,,32,128,100,no,no,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
IBM,RH7,4503.44,3.24,0,0.2,0,0,0,4500,10000,50000,32,128,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH8,4503.67,3.47,0,0.2,0,0,0,4500,10000,50000,32,128,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH9,901.08,0.88,0,0.2,0,0,0,900,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH10,901.26,1.06,0,0.2,0,0,0,900,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH11,90.68,0.48,0,0.2,0,0,0,90,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH12,90.97,0.77,0,0.2,0,0,0,90,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH13,90.72,0.52,0,0.2,0,0,0,90,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH14,90.89,0.69,0,0.2,0,0,0,90,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH15,901.13,0.93,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
